#Table1
apogee_id,apstar_id,ra,dec,nvisits,starSNR,vscatter,verr,visit_id,vhelio,vrelerr,visitSNR,starflag,mjd
2M00073823+7353217,apogee.apo25m.stars.120+12.2M00073823+7353217,1.909296,73.889374,9,967.8066,7.729363,0.441199,apogee.apo25m.dr17.6531.56487.52,-20.6,0.7208736,148.626,1180160,56487
2M00073823+7353217,apogee.apo25m.stars.120+12.2M00073823+7353217,1.909296,73.889374,9,967.8066,7.729363,0.441199,apogee.apo25m.dr17.7546.56937.46,-10.13662,0.5929604,176.469,1179648,56937
2M00073823+7353217,apogee.apo25m.stars.120+12.2M00073823+7353217,1.909296,73.889374,9,967.8066,7.729363,0.441199,apogee.apo25m.dr17.6531.56254.58,-32.44013,0.3939608,273.814,1180160,56254
2M00073823+7353217,apogee.apo25m.stars.120+12.2M00073823+7353217,1.909296,73.889374,9,967.8066,7.729363,0.441199,apogee.apo25m.dr17.7545.56933.142,-20.53903,0.3799338,299.212,1179648,56933
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.5266.56173.232,-15.71214,0.4086662,203.056,1179648,56173
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.6232.56233.213,2.980859,0.4103939,193.309,1179648,56233
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.6233.56262.226,-11.18636,0.4173923,195.816,1179648,56262
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.6232.56224.213,-5.136024,0.6338179,129.218,1179648,56224
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.5267.55850.220,-8.088395,0.4728958,174.744,1179648,55850
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.5266.55869.231,-2.045772,0.5052198,157.501,1179648,55869
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.5267.56204.220,2.501957,0.4684728,177.212,1179648,56204
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.6233.56258.238,17.18137,0.5797828,136.67,1179648,56258
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.5266.55851.219,-0.175532,0.4402337,190.903,1179648,55851
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.6232.56257.232,-6.055636,0.3973097,209.91,1179648,56257
2M00074863+7040220,apogee.apo25m.stars.120+08.2M00074863+7040220,1.952646,70.672783,11,828.4324,8.781406,0.4597414,apogee.apo25m.dr17.6233.56234.226,-7.529138,0.4830041,169.218,1179648,56234
2M00075570+0047272,apogee.apo25m.stars.100-60.2M00075570+0047272,1.982111,0.790916,10,741.6908,5.918483,0.3994189,apogee.apo25m.dr17.7494.56848.40,14.17255,0.3612221,246.768,1180160,56848
2M00075570+0047272,apogee.apo25m.stars.100-60.2M00075570+0047272,1.982111,0.790916,10,741.6908,5.918483,0.3994189,apogee.apo25m.dr17.7062.56635.39,-0.1821766,0.4635912,182.404,1180160,56635
2M00075570+0047272,apogee.apo25m.stars.100-60.2M00075570+0047272,1.982111,0.790916,10,741.6908,5.918483,0.3994189,apogee.apo25m.dr17.9243.57674.69,8.160174,2.405926,33.9056,1179648,57674
2M00075570+0047272,apogee.apo25m.stars.100-60.2M00075570+0047272,1.982111,0.790916,10,741.6908,5.918483,0.3994189,apogee.apo25m.dr17.7062.56646.51,-1.734207,0.3914087,218.433,1180160,56646
2M00075570+0047272,apogee.apo25m.stars.100-60.2M00075570+0047272,1.982111,0.790916,10,741.6908,5.918483,0.3994189,apogee.apo25m.dr17.9243.57654.33,4.794673,0.3942606,213.151,1181696,57654
2M00075570+0047272,apogee.apo25m.stars.100-60.2M00075570+0047272,1.982111,0.790916,10,741.6908,5.918483,0.3994189,apogee.apo25m.dr17.7063.56644.39,15.07592,0.3919393,221.96,1180160,56644
2M00075570+0047272,apogee.apo25m.stars.100-60.2M00075570+0047272,1.982111,0.790916,10,741.6908,5.918483,0.3994189,apogee.apo25m.dr17.9243.57677.46,11.28413,0.3072332,265.902,1179648,57677
2M00075570+0047272,apogee.apo25m.stars.100-60.2M00075570+0047272,1.982111,0.790916,10,741.6908,5.918483,0.3994189,apogee.apo25m.dr17.7062.56650.51,5.984304,0.3479823,247,1180160,56650
2M00075570+0047272,apogee.apo25m.stars.100-60.2M00075570+0047272,1.982111,0.790916,10,741.6908,5.918483,0.3994189,apogee.apo25m.dr17.9243.58033.82,10.36487,0.4546131,195.223,1179648,58033
2M00075570+0047272,apogee.apo25m.stars.100-60.2M00075570+0047272,1.982111,0.790916,10,741.6908,5.918483,0.3994189,apogee.apo25m.dr17.7063.56666.40,1.179012,0.3828283,216.752,1180160,56666
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.6232.56224.184,14.35108,0.1886962,248.186,131072,56224
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.5266.55851.237,-33.00751,0.1217232,385.817,131072,55851
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.6232.56233.231,10.16825,0.1208078,395.096,131072,56233
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.5267.56204.190,11.19576,0.1303053,365.107,131072,56204
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.6233.56234.237,14.92273,0.1300791,358.358,131072,56234
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.5267.55871.219,-34.38628,0.132176,365.17,131072,55871
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.5266.55869.184,-14.86806,0.144808,331.687,131072,55869
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.5267.55850.274,-23.27866,0.1362593,345.738,131072,55850
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.6232.56257.184,-25.69654,0.1126625,436.251,131072,56257
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.5266.56173.273,-12.63769,0.1241081,389.358,131072,56173
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.6233.56258.219,-34.08072,0.1329004,356.597,131072,56258
2M00080998+7109340,apogee.apo25m.stars.120+08.2M00080998+7109340,2.041596,71.15947,12,1762.774,20.42032,0.1295324,apogee.apo25m.dr17.6233.56262.232,8.965688,0.1183684,409.891,131072,56262
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.11157.58419.296,32.49266,0.5033351,18.7681,1048580,58419
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.10123.58677.299,42.59002,0.8135601,10.6404,8388612,58677
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.10081.58028.97,28.20559,1.416076,5.81198,16777216,58028
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.10123.58446.296,46.29683,0.6119153,16.2443,8388612,58446
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.10081.58053.295,-13.19366,0.6273851,14.0499,9437184,58053
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.10123.58419.245,36.93663,0.5168657,18.709,9437188,58419
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.10081.58056.145,42.08134,0.6007387,16.9572,9437184,58056
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.10123.58358.296,34.22505,0.5396876,16.0206,9437188,58358
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.10081.58061.102,40.22984,0.8089495,12.3795,25165824,58061
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.10123.58355.278,31.05477,0.522877,16.4465,9437188,58355
2M00082294-7721037,apogee.lco25m.stars.SMC1.2M00082294-7721037,2.095607,-77.351051,11,70.14084,16.12406,0.6251498,apogee.lco25m.dr17.10123.58350.296,37.51159,0.8436732,10.5563,8388612,58350
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.5262.55848.213,-4.483673,0.2291229,73.2035,10485764,55848
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.5262.56227.214,15.98708,0.3192343,54.5376,8388612,56227
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.6250.56228.213,15.05662,0.2507371,67.5187,8388612,56228
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.5263.55845.215,-2.701892,0.2300742,71.513,8388612,55845
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.5262.55852.213,-2.37576,0.2251467,74.4993,9437188,55852
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.5263.55849.215,-3.250072,0.2387025,69.8213,8388608,55849
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.6250.56232.225,11.9295,0.2370884,73.7243,9437188,56232
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.5263.55872.218,16.05817,0.4439029,48.9297,9437184,55872
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.6250.56255.220,9.332972,0.2031448,82.769,8388612,56255
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.6251.56229.212,13.37558,0.2272865,75.6941,8388608,56229
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.6251.56233.218,12.67272,0.2465581,70.1132,8388612,56233
2M00085424+6716518,apogee.apo25m.stars.120+04.2M00085424+6716518,2.226023,67.281059,12,338.518,8.281844,0.2433629,apogee.apo25m.dr17.6251.56256.215,10.2082,0.1918935,87.6032,0,56256
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10123.58350.267,77.5414,0.1941647,11.1291,0,58350
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10123.58089.130,22.19464,0.2884226,7.00982,0,58089
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10081.58061.149,4.301009,0.1296019,16.5931,0,58061
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10123.58092.130,71.0434,0.2582136,8.36838,0,58092
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10123.58355.255,32.63836,0.1332202,15.7156,0,58355
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10123.58322.268,45.51613,0.2510902,8.61275,0,58322
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10081.58053.266,68.62679,0.1589997,13.5617,2097152,58053
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.11157.58384.268,6.247858,0.1648538,12.7887,0,58384
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10123.58358.267,5.590548,0.1458893,14.3135,0,58358
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.11157.58419.268,45.86837,0.1377843,15.6209,0,58419
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10081.58028.134,76.96107,0.31359,8.65324,0,58028
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.11157.58655.255,12.64128,0.3332389,5.64212,0,58655
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10123.58414.250,71.33963,0.1617575,13.5377,0,58414
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10081.58025.257,31.9635,0.1419901,14.7925,0,58025
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10123.58419.267,44.38184,0.1116133,18.8729,0,58419
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10123.58446.267,22.31201,0.1302447,16.6435,2097152,58446
2M00091679-7656508,apogee.lco25m.stars.SMC1.2M00091679-7656508,2.31998,-76.947449,17,74.61074,25.9268,0.1658113,apogee.lco25m.dr17.10123.58677.268,33.80494,0.2335699,8.4515,0,58677
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.11157.58655.262,26.89903,0.1724111,9.42266,0,58655
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10081.58025.243,27.08043,0.103742,17.9158,0,58025
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.11157.58419.256,11.25553,0.08789582,21.2041,0,58419
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10123.58677.256,19.20154,0.1513988,11.4135,0,58677
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.11157.58384.202,52.55109,0.1136369,16.5411,0,58384
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10081.58028.93,37.71582,0.1844192,9.75549,16777216,58028
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10123.58322.244,15.12343,0.1582119,11.7743,0,58322
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10123.58446.244,12.32806,0.09820694,19.0536,0,58446
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10123.58092.141,10.948,0.2233237,10.2204,0,58092
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10081.58053.243,37.10403,0.09715129,18.9635,0,58053
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10123.58089.135,11.60501,0.1865292,9.63343,0,58089
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10123.58419.255,11.36159,0.08138978,22.5528,0,58419
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10081.58056.100,50.94872,0.1235724,14.9254,16777216,58056
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10123.58414.256,22.13728,0.1043201,17.8952,0,58414
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10081.58061.142,23.05213,0.0991881,19.0008,0,58061
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10123.58358.255,50.20911,0.107882,16.8853,0,58358
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10123.58355.249,36.2491,0.09598457,19.6025,0,58355
2M00102595-7705282,apogee.lco25m.stars.SMC1.2M00102595-7705282,2.608125,-77.091171,18,96.90073,14.44716,0.115654,apogee.lco25m.dr17.10123.58350.243,20.48105,0.1520963,11.9102,0,58350
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.5262.55852.27,-8.142496,0.1386259,261.711,1180160,55852
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.5263.55872.111,-23.35373,0.1582353,192.726,1179648,55872
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.6251.56256.22,-5.790489,0.07565838,321.785,131584,56256
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.5263.55845.4,-5.321655,0.1044346,252.198,1180160,55845
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.5262.56227.118,-38.12159,0.1384366,214.518,1179648,56227
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.5263.55849.117,-9.128888,0.1028558,275.152,1179648,55849
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.6251.56233.22,0.2910141,0.08597091,287.087,131584,56233
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.5262.55848.28,-6.979785,0.08962893,285.91,1180160,55848
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.6251.56229.22,2.41948,0.08798141,280.179,1180160,56229
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.6250.56255.21,-6.947795,0.08916531,274.557,1180160,56255
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.6250.56232.22,0.5221014,0.08730509,280.521,131584,56232
2M00110431+6604450,apogee.apo25m.stars.120+04.2M00110431+6604450,2.767991,66.079178,12,869.6342,11.74288,0.1010982,apogee.apo25m.dr17.6250.56228.22,2.428091,0.08751453,280.028,1180160,56228
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.5263.55845.24,-24.48211,0.09553009,23.2978,512,55845
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.5262.55848.19,-24.36688,0.07322314,23.0733,512,55848
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.5263.55849.30,-24.5633,0.1058827,17.0878,512,55849
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.6250.56228.18,-30.37202,0.07681245,22.3058,512,56228
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.5263.55872.25,-24.25301,0.2419505,11.8938,512,55872
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.5262.56227.13,-30.16979,0.1322742,12.8673,512,56227
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.6250.56232.18,-30.57115,0.07725424,22.8224,512,56232
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.5262.55852.19,-24.53014,0.07547554,22.1992,512,55852
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.6250.56255.18,-31.41338,0.06740364,25.2447,512,56255
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.6251.56229.24,-30.39609,0.08049652,20.8198,512,56229
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.6251.56233.24,-30.6807,0.08768131,19.2185,512,56233
2M00110648+6609349,apogee.apo25m.stars.120+04.2M00110648+6609349,2.777008,66.159721,12,58.96606,3.292155,0.09071018,apogee.apo25m.dr17.6251.56256.24,-31.80058,0.07237437,23.0914,512,56256
2M00111010+0117459,apogee.apo25m.stars.100-60.2M00111010+0117459,2.792101,1.296108,10,739.095,2.349803,0.02232716,apogee.apo25m.dr17.7063.56666.178,50.61459,0.02235902,174.752,0,56666
2M00111010+0117459,apogee.apo25m.stars.100-60.2M00111010+0117459,2.792101,1.296108,10,739.095,2.349803,0.02232716,apogee.apo25m.dr17.7494.56848.165,51.15695,0.02085724,186.431,0,56848
2M00111010+0117459,apogee.apo25m.stars.100-60.2M00111010+0117459,2.792101,1.296108,10,739.095,2.349803,0.02232716,apogee.apo25m.dr17.9243.58033.178,52.77666,0.0244297,153.627,0,58033
2M00111010+0117459,apogee.apo25m.stars.100-60.2M00111010+0117459,2.792101,1.296108,10,739.095,2.349803,0.02232716,apogee.apo25m.dr17.7063.56644.177,53.33759,0.02140292,180.016,0,56644
2M00111010+0117459,apogee.apo25m.stars.100-60.2M00111010+0117459,2.792101,1.296108,10,739.095,2.349803,0.02232716,apogee.apo25m.dr17.9243.57677.172,50.94299,0.01821923,206.158,0,57677
2M00111010+0117459,apogee.apo25m.stars.100-60.2M00111010+0117459,2.792101,1.296108,10,739.095,2.349803,0.02232716,apogee.apo25m.dr17.7062.56650.177,52.73766,0.01848777,210.247,0,56650
2M00111010+0117459,apogee.apo25m.stars.100-60.2M00111010+0117459,2.792101,1.296108,10,739.095,2.349803,0.02232716,apogee.apo25m.dr17.9243.57674.172,50.23343,0.1811025,20.6078,0,57674
2M00111010+0117459,apogee.apo25m.stars.100-60.2M00111010+0117459,2.792101,1.296108,10,739.095,2.349803,0.02232716,apogee.apo25m.dr17.7062.56646.177,53.15904,0.02191857,178.335,0,56646
2M00111010+0117459,apogee.apo25m.stars.100-60.2M00111010+0117459,2.792101,1.296108,10,739.095,2.349803,0.02232716,apogee.apo25m.dr17.9243.57654.172,46.01467,0.02173022,169.826,0,57654
2M00111010+0117459,apogee.apo25m.stars.100-60.2M00111010+0117459,2.792101,1.296108,10,739.095,2.349803,0.02232716,apogee.apo25m.dr17.7062.56635.178,54.23915,0.02461119,160.88,0,56635
